Unnamed: 0,label_x,url,brand,name,skin_type,price,concern,cs,label_y,img
540,sunscreen,https://www.sephora.com/product/it-cosmetics-cc-nude-glow-lightweight-foundation-glow-serum-spf-40-niacinamide-P482010?skuId=2515922&icid2=products%20grid:p482010:product,it cosmetics,cc+ nude glow lightweight foundation + glow serum with spf 40 and niacinamide,dry,$47.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2515922-main-zoom.jpg?imwidth=175
540,sunscreen,https://www.sephora.com/product/it-cosmetics-cc-nude-glow-lightweight-foundation-glow-serum-spf-40-niacinamide-P482010?skuId=2515922&icid2=products%20grid:p482010:product,it cosmetics,cc+ nude glow lightweight foundation + glow serum with spf 40 and niacinamide,combination,$47.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2515922-main-zoom.jpg?imwidth=175
541,sunscreen,https://www.sephora.com/product/supergoop-bright-eyed-100-mineral-eye-cream-spf-40-P453226?skuId=2315190&icid2=products%20grid:p453226:product,supergoop!,100% mineral bright-eyed eye cream spf 40,normal,$40.00 ,"fine lines,wrinkles, redness,dryness,",0.6123724356957946,Sunscreen,https://www.sephora.com/productimages/sku/s2315190-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
541,sunscreen,https://www.sephora.com/product/supergoop-bright-eyed-100-mineral-eye-cream-spf-40-P453226?skuId=2315190&icid2=products%20grid:p453226:product,supergoop!,100% mineral bright-eyed eye cream spf 40,normal,$40.00 ,"fine lines,wrinkles, redness,dryness,",0.6123724356957946,eye-cream,https://www.sephora.com/productimages/sku/s2315190-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
541,sunscreen,https://www.sephora.com/product/supergoop-bright-eyed-100-mineral-eye-cream-spf-40-P453226?skuId=2315190&icid2=products%20grid:p453226:product,supergoop!,100% mineral bright-eyed eye cream spf 40,dry,$40.00 ,"fine lines,wrinkles, redness,dryness,",0.6123724356957946,Sunscreen,https://www.sephora.com/productimages/sku/s2315190-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
541,sunscreen,https://www.sephora.com/product/supergoop-bright-eyed-100-mineral-eye-cream-spf-40-P453226?skuId=2315190&icid2=products%20grid:p453226:product,supergoop!,100% mineral bright-eyed eye cream spf 40,dry,$40.00 ,"fine lines,wrinkles, redness,dryness,",0.6123724356957946,eye-cream,https://www.sephora.com/productimages/sku/s2315190-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
542,sunscreen,https://www.sephora.com/product/mineral-sunscreen-spf-30-P500256?skuId=2532463&icid2=products%20grid:p500256:product,mario badescu,mineral sunscreen spf 30,normal,$28.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2532463-main-zoom.jpg?imwidth=175
542,sunscreen,https://www.sephora.com/product/mineral-sunscreen-spf-30-P500256?skuId=2532463&icid2=products%20grid:p500256:product,mario badescu,mineral sunscreen spf 30,dry,$28.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2532463-main-zoom.jpg?imwidth=175
542,sunscreen,https://www.sephora.com/product/mineral-sunscreen-spf-30-P500256?skuId=2532463&icid2=products%20grid:p500256:product,mario badescu,mineral sunscreen spf 30,combination,$28.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2532463-main-zoom.jpg?imwidth=175
542,sunscreen,https://www.sephora.com/product/mineral-sunscreen-spf-30-P500256?skuId=2532463&icid2=products%20grid:p500256:product,mario badescu,mineral sunscreen spf 30,oily,$28.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2532463-main-zoom.jpg?imwidth=175
543,sunscreen,https://www.sephora.com/product/clinique-superdefense-city-block-spf-50-daily-energy-face-protector-P456991?skuId=2313757&icid2=products%20grid:p456991:product,clinique,superdefense city block face sunscreen spf 50,normal,$37.00 ,"fine lines,wrinkles,,,",0.2886751345948129,Sunscreen,https://www.sephora.com/productimages/sku/s2313757-main-zoom.jpg?imwidth=175
543,sunscreen,https://www.sephora.com/product/clinique-superdefense-city-block-spf-50-daily-energy-face-protector-P456991?skuId=2313757&icid2=products%20grid:p456991:product,clinique,superdefense city block face sunscreen spf 50,dry,$37.00 ,"fine lines,wrinkles,,,",0.2886751345948129,Sunscreen,https://www.sephora.com/productimages/sku/s2313757-main-zoom.jpg?imwidth=175
543,sunscreen,https://www.sephora.com/product/clinique-superdefense-city-block-spf-50-daily-energy-face-protector-P456991?skuId=2313757&icid2=products%20grid:p456991:product,clinique,superdefense city block face sunscreen spf 50,combination,$37.00 ,"fine lines,wrinkles,,,",0.2886751345948129,Sunscreen,https://www.sephora.com/productimages/sku/s2313757-main-zoom.jpg?imwidth=175
543,sunscreen,https://www.sephora.com/product/clinique-superdefense-city-block-spf-50-daily-energy-face-protector-P456991?skuId=2313757&icid2=products%20grid:p456991:product,clinique,superdefense city block face sunscreen spf 50,oily,$37.00 ,"fine lines,wrinkles,,,",0.2886751345948129,Sunscreen,https://www.sephora.com/productimages/sku/s2313757-main-zoom.jpg?imwidth=175
544,sunscreen,https://www.sephora.com/product/shiseido-ultimate-sun-protector-face-and-body-lotion-spf-60-sunscreen-P456398?skuId=2742666&icid2=products%20grid:p456398:product,shiseido,ultimate sun protector face and body lotion sunscreen spf 60+,normal,$50.00 ,"dark spots, fine lines,wrinkles,dryness,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2742666-main-zoom.jpg?imwidth=175
544,sunscreen,https://www.sephora.com/product/shiseido-ultimate-sun-protector-face-and-body-lotion-spf-60-sunscreen-P456398?skuId=2742666&icid2=products%20grid:p456398:product,shiseido,ultimate sun protector face and body lotion sunscreen spf 60+,dry,$50.00 ,"dark spots, fine lines,wrinkles,dryness,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2742666-main-zoom.jpg?imwidth=175
544,sunscreen,https://www.sephora.com/product/shiseido-ultimate-sun-protector-face-and-body-lotion-spf-60-sunscreen-P456398?skuId=2742666&icid2=products%20grid:p456398:product,shiseido,ultimate sun protector face and body lotion sunscreen spf 60+,combination,$50.00 ,"dark spots, fine lines,wrinkles,dryness,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2742666-main-zoom.jpg?imwidth=175
544,sunscreen,https://www.sephora.com/product/shiseido-ultimate-sun-protector-face-and-body-lotion-spf-60-sunscreen-P456398?skuId=2742666&icid2=products%20grid:p456398:product,shiseido,ultimate sun protector face and body lotion sunscreen spf 60+,oily,$50.00 ,"dark spots, fine lines,wrinkles,dryness,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2742666-main-zoom.jpg?imwidth=175
545,sunscreen,https://www.sephora.com/product/coola-suncare-coola-organic-liplux-classic-sunscreen-lip-oil-spf-30-P483057?skuId=2576494&icid2=products%20grid:p483057:product,coola,"liplux hydrating lip oil sunscreen with spf 30, jojoba oil and vitamin e",normal,$18.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2576494-main-zoom.jpg?imwidth=175
545,sunscreen,https://www.sephora.com/product/coola-suncare-coola-organic-liplux-classic-sunscreen-lip-oil-spf-30-P483057?skuId=2576494&icid2=products%20grid:p483057:product,coola,"liplux hydrating lip oil sunscreen with spf 30, jojoba oil and vitamin e",dry,$18.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2576494-main-zoom.jpg?imwidth=175
545,sunscreen,https://www.sephora.com/product/coola-suncare-coola-organic-liplux-classic-sunscreen-lip-oil-spf-30-P483057?skuId=2576494&icid2=products%20grid:p483057:product,coola,"liplux hydrating lip oil sunscreen with spf 30, jojoba oil and vitamin e",combination,$18.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2576494-main-zoom.jpg?imwidth=175
545,sunscreen,https://www.sephora.com/product/coola-suncare-coola-organic-liplux-classic-sunscreen-lip-oil-spf-30-P483057?skuId=2576494&icid2=products%20grid:p483057:product,coola,"liplux hydrating lip oil sunscreen with spf 30, jojoba oil and vitamin e",oily,$18.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2576494-main-zoom.jpg?imwidth=175
546,sunscreen,https://www.sephora.com/product/coola-suncare-mineral-face-sunscreen-sheer-matte-spf-30-P482258?skuId=2576122&icid2=products%20grid:p482258:product,coola,mineral face sunscreen sheer matte lotion with spf 30,normal,$36.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2576122-main-zoom.jpg?imwidth=175
546,sunscreen,https://www.sephora.com/product/coola-suncare-mineral-face-sunscreen-sheer-matte-spf-30-P482258?skuId=2576122&icid2=products%20grid:p482258:product,coola,mineral face sunscreen sheer matte lotion with spf 30,dry,$36.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2576122-main-zoom.jpg?imwidth=175
546,sunscreen,https://www.sephora.com/product/coola-suncare-mineral-face-sunscreen-sheer-matte-spf-30-P482258?skuId=2576122&icid2=products%20grid:p482258:product,coola,mineral face sunscreen sheer matte lotion with spf 30,combination,$36.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2576122-main-zoom.jpg?imwidth=175
546,sunscreen,https://www.sephora.com/product/coola-suncare-mineral-face-sunscreen-sheer-matte-spf-30-P482258?skuId=2576122&icid2=products%20grid:p482258:product,coola,mineral face sunscreen sheer matte lotion with spf 30,oily,$36.00 ,"dryness,,,",0.4082482904638631,Sunscreen,https://www.sephora.com/productimages/sku/s2576122-main-zoom.jpg?imwidth=175
547,sunscreen,https://www.sephora.com/product/hydra-lip-masque-mineral-spf-15-with-peptides-P504509?skuId=2643633&icid2=products%20grid:p504509:product,soleil toujours,hydra lip masque mineral spf 15 with peptides,normal,$26.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,Sunscreen,https://www.sephora.com/productimages/sku/s2643633-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
547,sunscreen,https://www.sephora.com/product/hydra-lip-masque-mineral-spf-15-with-peptides-P504509?skuId=2643633&icid2=products%20grid:p504509:product,soleil toujours,hydra lip masque mineral spf 15 with peptides,dry,$26.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,Sunscreen,https://www.sephora.com/productimages/sku/s2643633-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
547,sunscreen,https://www.sephora.com/product/hydra-lip-masque-mineral-spf-15-with-peptides-P504509?skuId=2643633&icid2=products%20grid:p504509:product,soleil toujours,hydra lip masque mineral spf 15 with peptides,combination,$26.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,Sunscreen,https://www.sephora.com/productimages/sku/s2643633-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
547,sunscreen,https://www.sephora.com/product/hydra-lip-masque-mineral-spf-15-with-peptides-P504509?skuId=2643633&icid2=products%20grid:p504509:product,soleil toujours,hydra lip masque mineral spf 15 with peptides,oily,$26.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,Sunscreen,https://www.sephora.com/productimages/sku/s2643633-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
548,sunscreen,https://www.sephora.com/product/c-beyond-triple-serum-spf-40-mineral-sunscreen-with-vitamin-c-10-niacinamide-P500245?skuId=2512580&icid2=products%20grid:p500245:product,ilia,c beyond triple serum spf 40 mineral sunscreen with vitamin c 10% + niacinamide,normal,$64.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Sunscreen,https://www.sephora.com/productimages/sku/s2512580-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
548,sunscreen,https://www.sephora.com/product/c-beyond-triple-serum-spf-40-mineral-sunscreen-with-vitamin-c-10-niacinamide-P500245?skuId=2512580&icid2=products%20grid:p500245:product,ilia,c beyond triple serum spf 40 mineral sunscreen with vitamin c 10% + niacinamide,dry,$64.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Sunscreen,https://www.sephora.com/productimages/sku/s2512580-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
548,sunscreen,https://www.sephora.com/product/c-beyond-triple-serum-spf-40-mineral-sunscreen-with-vitamin-c-10-niacinamide-P500245?skuId=2512580&icid2=products%20grid:p500245:product,ilia,c beyond triple serum spf 40 mineral sunscreen with vitamin c 10% + niacinamide,combination,$64.00 ,"dryness, dullness,uneven texture,",0.2357022603955159,Sunscreen,https://www.sephora.com/productimages/sku/s2512580-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
549,sunscreen,https://www.sephora.com/product/tula-skincare-mineral-magic-oil-free-mineral-sunscreen-fluid-broad-spectrum-spf-30-P482754?skuId=2581643&icid2=products%20grid:p482754:product,tula skincare,mineral magic oil-free mineral sunscreen fluid broad spectrum spf 30,normal,$38.00 ,"dullness,oiliness,,,",0.2886751345948129,Sunscreen,https://www.sephora.com/productimages/sku/s2581643-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
549,sunscreen,https://www.sephora.com/product/tula-skincare-mineral-magic-oil-free-mineral-sunscreen-fluid-broad-spectrum-spf-30-P482754?skuId=2581643&icid2=products%20grid:p482754:product,tula skincare,mineral magic oil-free mineral sunscreen fluid broad spectrum spf 30,combination,$38.00 ,"dullness,oiliness,,,",0.2886751345948129,Sunscreen,https://www.sephora.com/productimages/sku/s2581643-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
549,sunscreen,https://www.sephora.com/product/tula-skincare-mineral-magic-oil-free-mineral-sunscreen-fluid-broad-spectrum-spf-30-P482754?skuId=2581643&icid2=products%20grid:p482754:product,tula skincare,mineral magic oil-free mineral sunscreen fluid broad spectrum spf 30,oily,$38.00 ,"dullness,oiliness,,,",0.2886751345948129,Sunscreen,https://www.sephora.com/productimages/sku/s2581643-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
550,sunscreen,https://www.sephora.com/product/supergoop-mini-mineral-sheerscreen-sunscreen-spf-30-pa-P482321?skuId=2549731&icid2=products%20grid:p482321:product,supergoop!,mini mineral sheerscreen sunscreen spf 30,normal,$24.00 ,"fine lines,wrinkles, loss of firmness,elasticity,uneven texture,",0.1825741858350553,Sunscreen,https://www.sephora.com/productimages/sku/s2549731-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
550,sunscreen,https://www.sephora.com/product/supergoop-mini-mineral-sheerscreen-sunscreen-spf-30-pa-P482321?skuId=2549731&icid2=products%20grid:p482321:product,supergoop!,mini mineral sheerscreen sunscreen spf 30,combination,$24.00 ,"fine lines,wrinkles, loss of firmness,elasticity,uneven texture,",0.1825741858350553,Sunscreen,https://www.sephora.com/productimages/sku/s2549731-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
550,sunscreen,https://www.sephora.com/product/supergoop-mini-mineral-sheerscreen-sunscreen-spf-30-pa-P482321?skuId=2549731&icid2=products%20grid:p482321:product,supergoop!,mini mineral sheerscreen sunscreen spf 30,oily,$24.00 ,"fine lines,wrinkles, loss of firmness,elasticity,uneven texture,",0.1825741858350553,Sunscreen,https://www.sephora.com/productimages/sku/s2549731-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
551,masks,https://www.sephora.com/product/sephora-collection-face-masks-fruit-plant-extracts-hydrating-hyaluronic-acid-P505336?skuId=2614394&icid2=products%20grid:p505336:product,sephora collection,hydrating hyaluronic acid face masks,normal,$6.00 ,"dryness, acne,blemishes,oiliness,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2614394-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
551,masks,https://www.sephora.com/product/sephora-collection-face-masks-fruit-plant-extracts-hydrating-hyaluronic-acid-P505336?skuId=2614394&icid2=products%20grid:p505336:product,sephora collection,hydrating hyaluronic acid face masks,dry,$6.00 ,"dryness, acne,blemishes,oiliness,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2614394-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
551,masks,https://www.sephora.com/product/sephora-collection-face-masks-fruit-plant-extracts-hydrating-hyaluronic-acid-P505336?skuId=2614394&icid2=products%20grid:p505336:product,sephora collection,hydrating hyaluronic acid face masks,combination,$6.00 ,"dryness, acne,blemishes,oiliness,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2614394-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
551,masks,https://www.sephora.com/product/sephora-collection-face-masks-fruit-plant-extracts-hydrating-hyaluronic-acid-P505336?skuId=2614394&icid2=products%20grid:p505336:product,sephora collection,hydrating hyaluronic acid face masks,oily,$6.00 ,"dryness, acne,blemishes,oiliness,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2614394-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
552,masks,https://www.sephora.com/product/sephora-collection-nourishing-foot-mask-in-coconut-lavender-P461520?skuId=2707792&icid2=products%20grid:p461520:product,sephora collection,nourishing foot mask in coconut + lavender,normal,$5.00 ,"dryness,,,",0.4082482904638631,,
552,masks,https://www.sephora.com/product/sephora-collection-nourishing-foot-mask-in-coconut-lavender-P461520?skuId=2707792&icid2=products%20grid:p461520:product,sephora collection,nourishing foot mask in coconut + lavender,dry,$5.00 ,"dryness,,,",0.4082482904638631,,
552,masks,https://www.sephora.com/product/sephora-collection-nourishing-foot-mask-in-coconut-lavender-P461520?skuId=2707792&icid2=products%20grid:p461520:product,sephora collection,nourishing foot mask in coconut + lavender,combination,$5.00 ,"dryness,,,",0.4082482904638631,,
553,masks,https://www.sephora.com/product/laneige-bouncy-firm-radiance-boosting-sleeping-mask-P510369?skuId=2743052&icid2=products%20grid:p510369:product,laneige,bouncy + firm radiance boosting sleeping mask,normal,$36.00 ,"dryness, dullness,loss of firmness,elasticity",0.2041241452319315,,
553,masks,https://www.sephora.com/product/laneige-bouncy-firm-radiance-boosting-sleeping-mask-P510369?skuId=2743052&icid2=products%20grid:p510369:product,laneige,bouncy + firm radiance boosting sleeping mask,dry,$36.00 ,"dryness, dullness,loss of firmness,elasticity",0.2041241452319315,,
553,masks,https://www.sephora.com/product/laneige-bouncy-firm-radiance-boosting-sleeping-mask-P510369?skuId=2743052&icid2=products%20grid:p510369:product,laneige,bouncy + firm radiance boosting sleeping mask,combination,$36.00 ,"dryness, dullness,loss of firmness,elasticity",0.2041241452319315,,
553,masks,https://www.sephora.com/product/laneige-bouncy-firm-radiance-boosting-sleeping-mask-P510369?skuId=2743052&icid2=products%20grid:p510369:product,laneige,bouncy + firm radiance boosting sleeping mask,oily,$36.00 ,"dryness, dullness,loss of firmness,elasticity",0.2041241452319315,,
554,masks,https://www.sephora.com/product/innisfree-pore-clearing-clay-mask-P468658?skuId=2735777&icid2=products%20grid:p468658:product,innisfree,super volcanic aha pore clearing clay mask,normal,$16.00 ,"pores, uneven texture,oiliness,",0.2357022603955159,masks,https://www.sephora.com/productimages/sku/s2735777-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
554,masks,https://www.sephora.com/product/innisfree-pore-clearing-clay-mask-P468658?skuId=2735777&icid2=products%20grid:p468658:product,innisfree,super volcanic aha pore clearing clay mask,combination,$16.00 ,"pores, uneven texture,oiliness,",0.2357022603955159,masks,https://www.sephora.com/productimages/sku/s2735777-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
554,masks,https://www.sephora.com/product/innisfree-pore-clearing-clay-mask-P468658?skuId=2735777&icid2=products%20grid:p468658:product,innisfree,super volcanic aha pore clearing clay mask,oily,$16.00 ,"pores, uneven texture,oiliness,",0.2357022603955159,masks,https://www.sephora.com/productimages/sku/s2735777-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
555,masks,https://www.sephora.com/product/sephora-collection-purifying-charcoal-nose-pore-strip-P461522?skuId=2707701&icid2=products%20grid:p461522:product,sephora collection,purifying charcoal nose pore strip ,normal,$3.00 ,"pores,oiliness,,,",0.2886751345948129,,
555,masks,https://www.sephora.com/product/sephora-collection-purifying-charcoal-nose-pore-strip-P461522?skuId=2707701&icid2=products%20grid:p461522:product,sephora collection,purifying charcoal nose pore strip ,dry,$3.00 ,"pores,oiliness,,,",0.2886751345948129,,
555,masks,https://www.sephora.com/product/sephora-collection-purifying-charcoal-nose-pore-strip-P461522?skuId=2707701&icid2=products%20grid:p461522:product,sephora collection,purifying charcoal nose pore strip ,combination,$3.00 ,"pores,oiliness,,,",0.2886751345948129,,
555,masks,https://www.sephora.com/product/sephora-collection-purifying-charcoal-nose-pore-strip-P461522?skuId=2707701&icid2=products%20grid:p461522:product,sephora collection,purifying charcoal nose pore strip ,oily,$3.00 ,"pores,oiliness,,,",0.2886751345948129,,
556,masks,https://www.sephora.com/product/cryo-rubber-tm-face-mask-with-firming-collagen-P506825?skuId=2344505&icid2=products%20grid:p506825:product,dr. jart+,cryo rubber™ face mask with firming collagen,normal,$16.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,masks,https://www.sephora.com/productimages/sku/s2344505-main-zoom.jpg?imwidth=175
556,masks,https://www.sephora.com/product/cryo-rubber-tm-face-mask-with-firming-collagen-P506825?skuId=2344505&icid2=products%20grid:p506825:product,dr. jart+,cryo rubber™ face mask with firming collagen,dry,$16.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,masks,https://www.sephora.com/productimages/sku/s2344505-main-zoom.jpg?imwidth=175
556,masks,https://www.sephora.com/product/cryo-rubber-tm-face-mask-with-firming-collagen-P506825?skuId=2344505&icid2=products%20grid:p506825:product,dr. jart+,cryo rubber™ face mask with firming collagen,combination,$16.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,masks,https://www.sephora.com/productimages/sku/s2344505-main-zoom.jpg?imwidth=175
556,masks,https://www.sephora.com/product/cryo-rubber-tm-face-mask-with-firming-collagen-P506825?skuId=2344505&icid2=products%20grid:p506825:product,dr. jart+,cryo rubber™ face mask with firming collagen,oily,$16.00 ,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483716701107,masks,https://www.sephora.com/productimages/sku/s2344505-main-zoom.jpg?imwidth=175
557,masks,https://www.sephora.com/product/cryo-flash-instant-lift-effect-glow-boosting-face-mask-P506809?icid2=products%20grid:p506809:product,clarins,cryo-flash instant lift effect & glow boosting face mask,normal,$80.00 ,"pores, dullness,loss of firmness,elasticity",0.0,masks,https://www.sephora.com/productimages/sku/s2704294-main-zoom.jpg?imwidth=175
557,masks,https://www.sephora.com/product/cryo-flash-instant-lift-effect-glow-boosting-face-mask-P506809?icid2=products%20grid:p506809:product,clarins,cryo-flash instant lift effect & glow boosting face mask,dry,$80.00 ,"pores, dullness,loss of firmness,elasticity",0.0,masks,https://www.sephora.com/productimages/sku/s2704294-main-zoom.jpg?imwidth=175
557,masks,https://www.sephora.com/product/cryo-flash-instant-lift-effect-glow-boosting-face-mask-P506809?icid2=products%20grid:p506809:product,clarins,cryo-flash instant lift effect & glow boosting face mask,combination,$80.00 ,"pores, dullness,loss of firmness,elasticity",0.0,masks,https://www.sephora.com/productimages/sku/s2704294-main-zoom.jpg?imwidth=175
557,masks,https://www.sephora.com/product/cryo-flash-instant-lift-effect-glow-boosting-face-mask-P506809?icid2=products%20grid:p506809:product,clarins,cryo-flash instant lift effect & glow boosting face mask,oily,$80.00 ,"pores, dullness,loss of firmness,elasticity",0.0,masks,https://www.sephora.com/productimages/sku/s2704294-main-zoom.jpg?imwidth=175
558,masks,https://www.sephora.com/product/dr-jart-hydrating-soothing-face-mask-value-set-P512539?skuId=2790244&icid2=products%20grid:p512539:product,dr. jart+,hydrating & soothing face mask value set,normal,$28.00 ,"dryness, redness,dullness,",0.4714045207910318,masks,https://www.sephora.com/productimages/sku/s2790244-main-zoom.jpg?imwidth=175
558,masks,https://www.sephora.com/product/dr-jart-hydrating-soothing-face-mask-value-set-P512539?skuId=2790244&icid2=products%20grid:p512539:product,dr. jart+,hydrating & soothing face mask value set,dry,$28.00 ,"dryness, redness,dullness,",0.4714045207910318,masks,https://www.sephora.com/productimages/sku/s2790244-main-zoom.jpg?imwidth=175
558,masks,https://www.sephora.com/product/dr-jart-hydrating-soothing-face-mask-value-set-P512539?skuId=2790244&icid2=products%20grid:p512539:product,dr. jart+,hydrating & soothing face mask value set,combination,$28.00 ,"dryness, redness,dullness,",0.4714045207910318,masks,https://www.sephora.com/productimages/sku/s2790244-main-zoom.jpg?imwidth=175
558,masks,https://www.sephora.com/product/dr-jart-hydrating-soothing-face-mask-value-set-P512539?skuId=2790244&icid2=products%20grid:p512539:product,dr. jart+,hydrating & soothing face mask value set,oily,$28.00 ,"dryness, redness,dullness,",0.4714045207910318,masks,https://www.sephora.com/productimages/sku/s2790244-main-zoom.jpg?imwidth=175
559,masks,https://www.sephora.com/product/sephora-collection-hydrating-hand-mask-in-coconut-mango-P461521?skuId=2707776&icid2=products%20grid:p461521:product,sephora collection,hydrating hand mask in coconut + mango ,normal,$5.00 ,"dryness,,,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2707776-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
559,masks,https://www.sephora.com/product/sephora-collection-hydrating-hand-mask-in-coconut-mango-P461521?skuId=2707776&icid2=products%20grid:p461521:product,sephora collection,hydrating hand mask in coconut + mango ,dry,$5.00 ,"dryness,,,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2707776-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
559,masks,https://www.sephora.com/product/sephora-collection-hydrating-hand-mask-in-coconut-mango-P461521?skuId=2707776&icid2=products%20grid:p461521:product,sephora collection,hydrating hand mask in coconut + mango ,combination,$5.00 ,"dryness,,,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2707776-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
559,masks,https://www.sephora.com/product/sephora-collection-hydrating-hand-mask-in-coconut-mango-P461521?skuId=2707776&icid2=products%20grid:p461521:product,sephora collection,hydrating hand mask in coconut + mango ,oily,$5.00 ,"dryness,,,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2707776-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
560,masks,https://www.sephora.com/product/cryo-rubber-tm-face-mask-with-moisturizing-hyaluronic-acid-P506804?skuId=2344513&icid2=products%20grid:p506804:product,dr. jart+,cryo rubber™ face mask with hyaluronic acid  ,normal,$16.00 ,"dryness,,,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2344513-main-zoom.jpg?imwidth=175
560,masks,https://www.sephora.com/product/cryo-rubber-tm-face-mask-with-moisturizing-hyaluronic-acid-P506804?skuId=2344513&icid2=products%20grid:p506804:product,dr. jart+,cryo rubber™ face mask with hyaluronic acid  ,dry,$16.00 ,"dryness,,,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2344513-main-zoom.jpg?imwidth=175
560,masks,https://www.sephora.com/product/cryo-rubber-tm-face-mask-with-moisturizing-hyaluronic-acid-P506804?skuId=2344513&icid2=products%20grid:p506804:product,dr. jart+,cryo rubber™ face mask with hyaluronic acid  ,combination,$16.00 ,"dryness,,,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2344513-main-zoom.jpg?imwidth=175
560,masks,https://www.sephora.com/product/cryo-rubber-tm-face-mask-with-moisturizing-hyaluronic-acid-P506804?skuId=2344513&icid2=products%20grid:p506804:product,dr. jart+,cryo rubber™ face mask with hyaluronic acid  ,oily,$16.00 ,"dryness,,,",0.4082482904638631,masks,https://www.sephora.com/productimages/sku/s2344513-main-zoom.jpg?imwidth=175
