,Unnamed: 0,label,url,brand,name,skin_type,price,concern,img,cs
323,323,cleanser,https://www.sephora.com/product/glossier-milky-jelly-gentle-gel-face-cleanser-P504524?skuId=2649556&icid2=products%20grid:p504524:product,glossier,milky jelly gentle gel face cleanser,oily,$22.00 ,"dryness,dullness,,,",,0.2357022603955159
324,324,cleanser,https://www.sephora.com/product/the-inkey-list-oat-cleansing-balm-P455364?skuId=2335636&icid2=products%20grid:p455364:product,the inkey list,oat makeup removing cleansing balm,normal,$13.00 ,"dryness,redness,dullness,",https://www.sephora.com/productimages/sku/s2335636-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
324,324,cleanser,https://www.sephora.com/product/the-inkey-list-oat-cleansing-balm-P455364?skuId=2335636&icid2=products%20grid:p455364:product,the inkey list,oat makeup removing cleansing balm,dry,$13.00 ,"dryness,redness,dullness,",https://www.sephora.com/productimages/sku/s2335636-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4714045207910318
324,324,cleanser,https://www.sephora.com/product/the-inkey-list-oat-cleansing-balm-P455364?skuId=2335636&icid2=products%20grid:p455364:product,the inkey list,oat makeup removing cleansing balm,combination,$13.00 ,"dryness,redness,dullness,",https://www.sephora.com/productimages/sku/s2335636-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.3333333333333334
324,324,cleanser,https://www.sephora.com/product/the-inkey-list-oat-cleansing-balm-P455364?skuId=2335636&icid2=products%20grid:p455364:product,the inkey list,oat makeup removing cleansing balm,oily,$13.00 ,"dryness,redness,dullness,",https://www.sephora.com/productimages/sku/s2335636-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
325,325,cleanser,https://www.sephora.com/product/summer-fridays-super-amino-gel-cleanser-P455242?skuId=2471837&icid2=products%20grid:p455242:product,summer fridays,super amino gel cleanser,normal,$35.00 ,"dryness, dullness,oiliness,",https://www.sephora.com/productimages/sku/s2471837-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
325,325,cleanser,https://www.sephora.com/product/summer-fridays-super-amino-gel-cleanser-P455242?skuId=2471837&icid2=products%20grid:p455242:product,summer fridays,super amino gel cleanser,dry,$35.00 ,"dryness, dullness,oiliness,",https://www.sephora.com/productimages/sku/s2471837-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4714045207910318
325,325,cleanser,https://www.sephora.com/product/summer-fridays-super-amino-gel-cleanser-P455242?skuId=2471837&icid2=products%20grid:p455242:product,summer fridays,super amino gel cleanser,combination,$35.00 ,"dryness, dullness,oiliness,",https://www.sephora.com/productimages/sku/s2471837-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.3333333333333334
325,325,cleanser,https://www.sephora.com/product/summer-fridays-super-amino-gel-cleanser-P455242?skuId=2471837&icid2=products%20grid:p455242:product,summer fridays,super amino gel cleanser,oily,$35.00 ,"dryness, dullness,oiliness,",https://www.sephora.com/productimages/sku/s2471837-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
326,326,cleanser,https://www.sephora.com/product/kiehls-mini-ultra-facial-cleanser-P509301?skuId=2534030&icid2=products%20grid:p509301:product,kiehl's since 1851,mini ultra facial cleanser,normal,$15.00 ,"dullness, uneven texture,oiliness,",https://www.sephora.com/productimages/sku/s2534030-main-zoom.jpg?imwidth=175,0.20412414523193154
326,326,cleanser,https://www.sephora.com/product/kiehls-mini-ultra-facial-cleanser-P509301?skuId=2534030&icid2=products%20grid:p509301:product,kiehl's since 1851,mini ultra facial cleanser,dry,$15.00 ,"dullness, uneven texture,oiliness,",https://www.sephora.com/productimages/sku/s2534030-main-zoom.jpg?imwidth=175,0.4082482904638631
327,327,cleanser,https://www.sephora.com/product/juneberry-collagen-cooling-cream-cleanser-P503197?skuId=2613909&icid2=products%20grid:p503197:product,alpyn beauty,juneberry & collagen hydrating cold cream cleanser,normal,$39.00 ,"pores,dryness.,oiliness,,",https://www.sephora.com/productimages/sku/s2613909-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.5477225575051662
327,327,cleanser,https://www.sephora.com/product/juneberry-collagen-cooling-cream-cleanser-P503197?skuId=2613909&icid2=products%20grid:p503197:product,alpyn beauty,juneberry & collagen hydrating cold cream cleanser,dry,$39.00 ,"pores,dryness.,oiliness,,",https://www.sephora.com/productimages/sku/s2613909-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.6123724356957946
327,327,cleanser,https://www.sephora.com/product/juneberry-collagen-cooling-cream-cleanser-P503197?skuId=2613909&icid2=products%20grid:p503197:product,alpyn beauty,juneberry & collagen hydrating cold cream cleanser,combination,$39.00 ,"pores,dryness.,oiliness,,",https://www.sephora.com/productimages/sku/s2613909-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.4629100498862757
327,327,cleanser,https://www.sephora.com/product/juneberry-collagen-cooling-cream-cleanser-P503197?skuId=2613909&icid2=products%20grid:p503197:product,alpyn beauty,juneberry & collagen hydrating cold cream cleanser,oily,$39.00 ,"pores,dryness.,oiliness,,",https://www.sephora.com/productimages/sku/s2613909-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.5477225575051662
328,328,cleanser,https://www.sephora.com/product/paulas-choice-omega-complex-cleansing-balm-P471793?skuId=2460376&icid2=products%20grid:p471793:product,paula's choice,omega + complex cleansing balm,normal,$29.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2460376-main-zoom.jpg?imwidth=175,0.20412414523193154
328,328,cleanser,https://www.sephora.com/product/paulas-choice-omega-complex-cleansing-balm-P471793?skuId=2460376&icid2=products%20grid:p471793:product,paula's choice,omega + complex cleansing balm,dry,$29.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2460376-main-zoom.jpg?imwidth=175,0.2357022603955159
328,328,cleanser,https://www.sephora.com/product/paulas-choice-omega-complex-cleansing-balm-P471793?skuId=2460376&icid2=products%20grid:p471793:product,paula's choice,omega + complex cleansing balm,combination,$29.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2460376-main-zoom.jpg?imwidth=175,0.1666666666666667
328,328,cleanser,https://www.sephora.com/product/paulas-choice-omega-complex-cleansing-balm-P471793?skuId=2460376&icid2=products%20grid:p471793:product,paula's choice,omega + complex cleansing balm,oily,$29.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2460376-main-zoom.jpg?imwidth=175,0.20412414523193154
329,329,cleanser,https://www.sephora.com/product/gentle-brightening-gel-cleanser-with-mandelic-acid-P500614?skuId=2529675&icid2=products%20grid:p500614:product,hyper skin,gentle brightening gel cleanser with mandelic acid,normal,$28.00 ,"dark spots, uneven texture,acne,blemishes",https://www.sephora.com/productimages/sku/s2529675-main-zoom.jpg?imwidth=175,0.0
329,329,cleanser,https://www.sephora.com/product/gentle-brightening-gel-cleanser-with-mandelic-acid-P500614?skuId=2529675&icid2=products%20grid:p500614:product,hyper skin,gentle brightening gel cleanser with mandelic acid,dry,$28.00 ,"dark spots, uneven texture,acne,blemishes",https://www.sephora.com/productimages/sku/s2529675-main-zoom.jpg?imwidth=175,0.18257418583505539
329,329,cleanser,https://www.sephora.com/product/gentle-brightening-gel-cleanser-with-mandelic-acid-P500614?skuId=2529675&icid2=products%20grid:p500614:product,hyper skin,gentle brightening gel cleanser with mandelic acid,combination,$28.00 ,"dark spots, uneven texture,acne,blemishes",https://www.sephora.com/productimages/sku/s2529675-main-zoom.jpg?imwidth=175,0.14433756729740646
329,329,cleanser,https://www.sephora.com/product/gentle-brightening-gel-cleanser-with-mandelic-acid-P500614?skuId=2529675&icid2=products%20grid:p500614:product,hyper skin,gentle brightening gel cleanser with mandelic acid,oily,$28.00 ,"dark spots, uneven texture,acne,blemishes",https://www.sephora.com/productimages/sku/s2529675-main-zoom.jpg?imwidth=175,0.0
330,330,cleanser,https://www.sephora.com/product/the-inkey-list-fulvic-acid-brightening-cleanser-P469088?skuId=2425163&icid2=products%20grid:p469088:product,the inkey list,fulvic acid brightening cleanser,normal,$13.00 ,"dark spot, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2425163-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
330,330,cleanser,https://www.sephora.com/product/the-inkey-list-fulvic-acid-brightening-cleanser-P469088?skuId=2425163&icid2=products%20grid:p469088:product,the inkey list,fulvic acid brightening cleanser,dry,$13.00 ,"dark spot, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2425163-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2357022603955159
330,330,cleanser,https://www.sephora.com/product/the-inkey-list-fulvic-acid-brightening-cleanser-P469088?skuId=2425163&icid2=products%20grid:p469088:product,the inkey list,fulvic acid brightening cleanser,combination,$13.00 ,"dark spot, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2425163-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.1666666666666667
330,330,cleanser,https://www.sephora.com/product/the-inkey-list-fulvic-acid-brightening-cleanser-P469088?skuId=2425163&icid2=products%20grid:p469088:product,the inkey list,fulvic acid brightening cleanser,oily,$13.00 ,"dark spot, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2425163-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
331,331,cleanser,https://www.sephora.com/product/caudalie-vinoclean-instant-foaming-cleanser-P470007?skuId=2421097&icid2=products%20grid:p470007:product,caudalie,vinoclean gentle foam cleanser,normal,$30.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2421097-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.4082482904638631
331,331,cleanser,https://www.sephora.com/product/caudalie-vinoclean-instant-foaming-cleanser-P470007?skuId=2421097&icid2=products%20grid:p470007:product,caudalie,vinoclean gentle foam cleanser,dry,$30.00 ,"dryness, redness,dullness,",https://www.sephora.com/productimages/sku/s2421097-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.4714045207910318
332,332,cleanser,https://www.sephora.com/product/innisfree-cherry-blossom-glow-jam-cleanser-P482007?skuId=2740553&icid2=products%20grid:p482007:product,innisfree,cherry blossom glow jam cleanser,normal,$14.00 ,"dullness,,,",https://www.sephora.com/productimages/sku/s2740553-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
332,332,cleanser,https://www.sephora.com/product/innisfree-cherry-blossom-glow-jam-cleanser-P482007?skuId=2740553&icid2=products%20grid:p482007:product,innisfree,cherry blossom glow jam cleanser,dry,$14.00 ,"dullness,,,",https://www.sephora.com/productimages/sku/s2740553-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2886751345948129
332,332,cleanser,https://www.sephora.com/product/innisfree-cherry-blossom-glow-jam-cleanser-P482007?skuId=2740553&icid2=products%20grid:p482007:product,innisfree,cherry blossom glow jam cleanser,combination,$14.00 ,"dullness,,,",https://www.sephora.com/productimages/sku/s2740553-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.18257418583505539
332,332,cleanser,https://www.sephora.com/product/innisfree-cherry-blossom-glow-jam-cleanser-P482007?skuId=2740553&icid2=products%20grid:p482007:product,innisfree,cherry blossom glow jam cleanser,oily,$14.00 ,"dullness,,,",https://www.sephora.com/productimages/sku/s2740553-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.0
333,333,cleanser,https://www.sephora.com/product/squalane-antioxidant-cleansing-oil-P416560?skuId=2051902&icid2=products%20grid:p416560:product,biossance,squalane + antioxidant makeup removing cleansing oil,normal,$32.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2051902-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.20412414523193154
333,333,cleanser,https://www.sephora.com/product/squalane-antioxidant-cleansing-oil-P416560?skuId=2051902&icid2=products%20grid:p416560:product,biossance,squalane + antioxidant makeup removing cleansing oil,dry,$32.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2051902-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.2357022603955159
333,333,cleanser,https://www.sephora.com/product/squalane-antioxidant-cleansing-oil-P416560?skuId=2051902&icid2=products%20grid:p416560:product,biossance,squalane + antioxidant makeup removing cleansing oil,combination,$32.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2051902-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.1666666666666667
333,333,cleanser,https://www.sephora.com/product/squalane-antioxidant-cleansing-oil-P416560?skuId=2051902&icid2=products%20grid:p416560:product,biossance,squalane + antioxidant makeup removing cleansing oil,oily,$32.00 ,"dryness, dullness,uneven texture,",https://www.sephora.com/productimages/sku/s2051902-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.20412414523193154
334,334,cleanser,https://www.sephora.com/product/tula-skincare-the-cult-classic-purifying-face-cleanser-P475182?skuId=2500684&icid2=products%20grid:p475182:product,tula skincare,the cult classic purifying face cleanser,normal,$34.00 ,"pores, dullness,oiliness,",https://www.sephora.com/productimages/sku/s2500684-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
334,334,cleanser,https://www.sephora.com/product/tula-skincare-the-cult-classic-purifying-face-cleanser-P475182?skuId=2500684&icid2=products%20grid:p475182:product,tula skincare,the cult classic purifying face cleanser,dry,$34.00 ,"pores, dullness,oiliness,",https://www.sephora.com/productimages/sku/s2500684-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.4082482904638631
334,334,cleanser,https://www.sephora.com/product/tula-skincare-the-cult-classic-purifying-face-cleanser-P475182?skuId=2500684&icid2=products%20grid:p475182:product,tula skincare,the cult classic purifying face cleanser,combination,$34.00 ,"pores, dullness,oiliness,",https://www.sephora.com/productimages/sku/s2500684-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.3086066999241838
334,334,cleanser,https://www.sephora.com/product/tula-skincare-the-cult-classic-purifying-face-cleanser-P475182?skuId=2500684&icid2=products%20grid:p475182:product,tula skincare,the cult classic purifying face cleanser,oily,$34.00 ,"pores, dullness,oiliness,",https://www.sephora.com/productimages/sku/s2500684-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
335,335,cleanser,https://www.sephora.com/product/dam-dam-silk-rice-makeup-removing-cleansing-oil-P472025?skuId=2463099&icid2=products%20grid:p472025:product,damdam,silk rice makeup-removing cleansing oil,dry,$46.00 ,"pores, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2463099-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.20412414523193154
335,335,cleanser,https://www.sephora.com/product/dam-dam-silk-rice-makeup-removing-cleansing-oil-P472025?skuId=2463099&icid2=products%20grid:p472025:product,damdam,silk rice makeup-removing cleansing oil,combination,$46.00 ,"pores, dryness,loss of firmness,elasticity",https://www.sephora.com/productimages/sku/s2463099-main-zoom.jpg?pb=clean-planet-aware&imwidth=175,0.1543033499620919
336,336,cleanser,https://www.sephora.com/product/calendula-deep-clean-foaming-face-wash-P422013?skuId=1988658&icid2=products%20grid:p422013:product,kiehl's since 1851,calendula deep clean foaming face wash,combination,$38.00 ,"oiliness, acne,blemishes,",https://www.sephora.com/productimages/sku/s1988658-main-zoom.jpg?imwidth=175,0.3086066999241838
336,336,cleanser,https://www.sephora.com/product/calendula-deep-clean-foaming-face-wash-P422013?skuId=1988658&icid2=products%20grid:p422013:product,kiehl's since 1851,calendula deep clean foaming face wash,oily,$38.00 ,"oiliness, acne,blemishes,",https://www.sephora.com/productimages/sku/s1988658-main-zoom.jpg?imwidth=175,0.20412414523193154
337,337,cleanser,https://www.sephora.com/product/tata-harper-superkind-refining-cleanser-P503877?skuId=2650661&icid2=products%20grid:p503877:product,tata harper,superkind brightening refining cleanser for skin barrier support,normal,$88.00 ,"pores, dryness,dullness,",https://www.sephora.com/productimages/sku/s2650661-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.20412414523193154
337,337,cleanser,https://www.sephora.com/product/tata-harper-superkind-refining-cleanser-P503877?skuId=2650661&icid2=products%20grid:p503877:product,tata harper,superkind brightening refining cleanser for skin barrier support,dry,$88.00 ,"pores, dryness,dullness,",https://www.sephora.com/productimages/sku/s2650661-main-zoom.jpg?pb=clean-at-sephora&imwidth=175,0.2357022603955159
